"","ForeName","Middle1","Middle2","LastName","Order","PMID","DOI","Journal"
"2437","Tatsuya","","","Kikuchi",7,"34636430","10.15252/embj.2021107757","The EMBO journal"
"2438","Tatsuya","","","Niwa",3,"34672004","10.15252/embj.2021108299","The EMBO journal"
"2439","Tatsuya","","","Tsukahara",1,"34879231","10.1016/j.cell.2021.11.022","Cell"
"2440","Taya","","","Fedorenko",6,"34644530","10.1016/j.cell.2021.09.031","Cell"
"2441","Tayah","","","Bolt",4,"34816587","10.15252/msb.202110625","Molecular systems biology"
"2442","Taylor","R","","Broda",10,"34704277","10.15252/embj.2020106973","The EMBO journal"
"2443","Taylor","M","","Nye",3,"34961960","10.15252/embj.2021108708","The EMBO journal"
"2444","Taymour","","","Hammoudi",16,"34963056","10.1016/j.cell.2021.12.004","Cell"
"2445","Teerithveen","","","Pasricha",5,"34861190","10.1016/j.cell.2021.11.011","Cell"
"2446","Terence","S","","Dermody",2,"34569635","10.15252/embj.2021109558","The EMBO journal"
"2447","Terence","","","Hwa",3,"34928547","10.15252/msb.202110597","Molecular systems biology"
"2448","Terence","P","","Speed",11,"34644528","10.1016/j.cell.2021.09.021","Cell"
"2449","Tetsuya","","","Handa",8,"34730297","10.15252/msb.202110323","Molecular systems biology"
"2450","Tetsuya","","","Suhara",19,"34636430","10.15252/embj.2021107757","The EMBO journal"
"2451","Tevie","","","Mehlman",10,"34644530","10.1016/j.cell.2021.09.031","Cell"
"2452","Thales","","","Papagiannakopoulos",12,"34963055","10.1016/j.cell.2021.12.005","Cell"
"2453","Thawfeek","","","Varusai",68,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2454","Theresa","","","Kesler",6,"34735796","10.1016/j.cell.2021.10.010","Cell"
"2455","Thiam-Seng","","","Ng",5,"34852238","10.1016/j.cell.2021.11.009","Cell"
"2456","Thomas","","","Altmann",27,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2457","Thomas","","","Blank",8,"34622466","10.15252/embj.2021108605","The EMBO journal"
"2458","Thomas","","","Bocklitz",3,"34741152","10.1038/s41596-021-00620-3","Nature protocols"
"2459","Thomas","","","Bonacci",6,"34942047","10.15252/embj.2021108823","The EMBO journal"
"2460","Thomas","","","Bozza",5,"34879231","10.1016/j.cell.2021.11.022","Cell"
"2461","Thomas","","","Brabletz",5,"34654908","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology"
"2462","Thomas","","","Carroll",4,"34605059","10.15252/embj.2021108271","The EMBO journal"
"2463","Thomas","E","","Clancy",36,"34890551","10.1016/j.cell.2021.11.017","Cell"
"2464","Thomas","","","Enzlein",3,"34759382","10.1038/s41596-021-00624-z","Nature protocols"
"2465","Thomas","W","","Geisbert",17,"34715022","10.1016/j.cell.2021.09.035","Cell"
"2466","Thomas","J","","Goss",2,"34961960","10.15252/embj.2021108708","The EMBO journal"
"2467","Thomas","","","Kislinger",23,"34644529","10.1016/j.cell.2021.09.022","Cell"
"2468","Thomas","","","Lanyon-Hogg",2,"34707257","10.1038/s41596-021-00601-6","Nature protocols"
"2469","Thomas","P","","Mathews",4,"34535790","10.1038/s41596-021-00605-2","Nature protocols"
"2470","Thomas","E","","Morrison",13,"34618370","10.15252/embj.2021108966","The EMBO journal"
"2471","Thomas","A","","Neubert",4,"34661298","10.15252/embj.2021108428","The EMBO journal"
"2472","Thomas","","","Rogers",16,"34838159","10.1016/j.cell.2021.11.004","Cell"
"2473","Thomas","","","Schöndorf",9,"34672953","10.1016/j.cell.2021.09.033","Cell"
"2474","Thomas","C","","Südhof",11,"34758294","10.1016/j.cell.2021.10.016","Cell"
"2475","Thomas","E","","Yankeelov",12,"34552262","10.1038/s41596-021-00617-y","Nature protocols"
"2476","Thorben","","","Schramm",3,"34928538","10.15252/msb.202110504","Molecular systems biology"
"2477","Thorsten","","","Braun",5,"34822779","10.1016/j.cell.2021.10.026","Cell"
"2478","Thorsten","","","Buch",7,"34622466","10.15252/embj.2021108605","The EMBO journal"
"2479","Thorsten","","","Wolff",59,"34914922","10.1016/j.cell.2021.11.033","Cell"
"2480","Thorvaldur","","","Ingvarsson",19,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2481","Thushan","I","","de Silva",56,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2482","Tian","T","","Wu",7,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2483","Tian-Min","","","Fu",6,"34678144","10.1016/j.cell.2021.09.032","Cell"
"2484","Tiana","","","McLaren",9,"34767757","10.1016/j.cell.2021.10.015","Cell"
"2485","Tianhui","","","Liu",5,"34715021","10.1016/j.cell.2021.09.034","Cell"
"2486","Tianyang","","","Mao",8,"34852236","10.1016/j.cell.2021.11.007","Cell"
"2487","Tianyu","","","Yang",17,"34942100","10.1016/j.cell.2021.11.030","Cell"
"2488","Tibor","","","Pankotai",12,"34605059","10.15252/embj.2021108271","The EMBO journal"
"2489","Tiezhu","","","Shi",2,"34927267","10.15252/embj.2021110306","The EMBO journal"
"2490","Tiina","","","Öhman",8,"34709727","10.15252/msb.202110396","Molecular systems biology"
"2491","Till","R","","Lesker",6,"34676563","10.15252/embj.2021108287","The EMBO journal"
"2492","Till","","","Strowig",9,"34676563","10.15252/embj.2021108287","The EMBO journal"
"2493","Tim","H-M","","Huang",16,"34942100","10.1016/j.cell.2021.11.030","Cell"
"2494","Tim","","","Magnus",9,"34903870","10.1038/s41596-021-00634-x","Nature protocols"
"2495","Tim","","","Nguyen",3,"34890548","10.1016/j.cell.2021.10.031","Cell"
"2496","Tim","","","Tasker",38,"34822784","10.1016/j.cell.2021.11.001","Cell"
"2497","Tim","","","Wang",6,"34875226","10.1016/j.cell.2021.11.024","Cell"
"2498","Timothy","J","","Bussey",8,"34741153","10.1038/s41596-021-00627-w","Nature protocols"
"2499","Timothy","C","","Elston",9,"34637702","10.1016/j.cell.2021.09.026","Cell"
"2500","Timothy","J","","Mitchison",4,"34942099","10.1016/j.cell.2021.11.025","Cell"
"2501","Timothy","","","Su",45,"34910928","10.1016/j.cell.2021.11.031","Cell"
"2502","Tina","","","Meischel",7,"34586646","10.15252/embj.2021108234","The EMBO journal"
"2503","Tina","","","Purnat",14,"34890548","10.1016/j.cell.2021.10.031","Cell"
"2504","Tineke","L","","Lenstra",7,"34661296","10.15252/embj.2021108903","The EMBO journal"
"2505","Ting","","","Chen",7,"34919814","10.1016/j.cell.2021.11.032","Cell"
"2506","Ting","","","Shi",2,"34704268","10.15252/embj.2021108069","The EMBO journal"
"2507","Ting","","","Wang",13,"34644528","10.1016/j.cell.2021.09.021","Cell"
"2508","Tito","","","Calì",1,"34686857","10.1038/s41596-021-00614-1","Nature protocols"
"2509","Tiziana","","","Anelli",4,"34957576","10.15252/embj.2021108518","The EMBO journal"
"2510","Tobias","","","Czauderna",22,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2511","Tobias","","","Krammer",12,"34914922","10.1016/j.cell.2021.11.033","Cell"
"2512","Tom","","","Chou",17,"34813726","10.1016/j.cell.2021.10.022","Cell"
"2513","Tom","","","Chou",17,"34890555","10.1016/j.cell.2021.11.028","Cell"
"2514","Tom","A","","Ewing",7,"34873731","10.15252/embj.2020106837","The EMBO journal"
"2515","Tom","C","","Freeman",120,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2516","Tom","R","","Gaunt",53,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2517","Tom","","","Malone",31,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2518","Tom","","","Tipton",11,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2519","Tomáš","","","Helikar",106,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2520","Tomasz","","","Ahrends",1,"34717799","10.1016/j.cell.2021.10.004","Cell"
"2521","Tomasz","","","Kochańczyk",2,"34585421","10.15252/embj.2019103787","The EMBO journal"
"2522","Tommaso","","","Mari",3,"34914922","10.1016/j.cell.2021.11.033","Cell"
"2523","Tonatiuh","Pena","","Centeno",9,"34806773","10.15252/embj.2020106459","The EMBO journal"
"2524","Tong","","","Zhang",57,"34767776","10.1016/j.cell.2021.10.023","Cell"
"2525","Tongqi","","","Yuan",32,"34965378","10.1016/j.cell.2021.12.006","Cell"
"2526","Toni","M","","Delorey",10,"34875227","10.1016/j.cell.2021.11.018","Cell"
"2527","Tõnu","","","Esko",60,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2528","Tony","P","","Huang",1,"34789924","10.1038/s41596-021-00525-1","Nature protocols"
"2529","Tony","Y-C","","Tsai",3,"34942099","10.1016/j.cell.2021.11.025","Cell"
"2530","Tor","Erik","","Rusten",10,"34741801","10.1016/j.cell.2021.10.017","Cell"
"2531","Toru","","","Matsu-Ura",4,"34704277","10.15252/embj.2020106973","The EMBO journal"
"2532","Toshihiko","","","Kawachi",1,"34605568","10.15252/embj.2020107485","The EMBO journal"
"2533","Toshiro","","","Sato",36,"34910928","10.1016/j.cell.2021.11.031","Cell"
"2534","Tristan","","","Courau",15,"34963056","10.1016/j.cell.2021.12.004","Cell"
"2535","Tsuyoshi","","","Momose",2,"34822783","10.1016/j.cell.2021.10.021","Cell"
"2536","Tuan","","","Nguyen",5,"34957576","10.15252/embj.2021108518","The EMBO journal"
"2537","Tuomas","Pj","","Knowles",14,"34524703","10.15252/embj.2021107711","The EMBO journal"
"2538","Tuomo","","","Laitinen",3,"34709727","10.15252/msb.202110396","Molecular systems biology"
"2539","Tyler","D","","Hether",9,"34798069","10.1016/j.cell.2021.10.027","Cell"
"2540","Tyler","E","","Jacks",33,"34890551","10.1016/j.cell.2021.11.017","Cell"
"2541","Ueli","","","Nachbur",10,"34698396","10.15252/embj.2019103718","The EMBO journal"
"2542","Ulrich","","","Brandt",3,"34542926","10.15252/embj.2021108648","The EMBO journal"
"2543","Ulrike","","","Kutay",12,"34725842","10.15252/embj.2021108788","The EMBO journal"
"2544","Ulrike","","","Rolle-Kampczyk",6,"34612526","10.15252/embj.2021108542","The EMBO journal"
"2545","Unnur","","","Styrkársdóttir",65,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2546","Unnur","","","Thorsteinsdottir",45,"34822786","10.1016/j.cell.2021.11.003","Cell"
"2547","Ursula","","","Reichart",21,"34586646","10.15252/embj.2021108234","The EMBO journal"
"2548","Ute","","","Woehlbier",22,"34904718","10.15252/embj.2020105531","The EMBO journal"
"2549","Uthra","","","Gowthaman",1,"34661296","10.15252/embj.2021108903","The EMBO journal"
"2550","Uwe","","","Schmidt",11,"34875226","10.1016/j.cell.2021.11.024","Cell"
"2551","Valentin","","","Grouès",89,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2552","Valentina","","","Adami",11,"34791698","10.15252/embj.2020105026","The EMBO journal"
"2553","Valerie","S-Y","","Chew",7,"34852238","10.1016/j.cell.2021.11.009","Cell"
"2554","Valérie","","","Roux",2,"34707256","10.1038/s41596-021-00612-3","Nature protocols"
"2555","Valerie","A","","Wallace",15,"34494680","10.15252/embj.2020107264","The EMBO journal"
"2556","Valsamma","","","Eapen",36,"34767757","10.1016/j.cell.2021.10.015","Cell"
"2557","Vanessa","","","Hertlein",8,"34931711","10.15252/embj.2021108690","The EMBO journal"
"2558","Vanessa","","","Nakonecnij",39,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2559","Vasileios","","","Rantos",1,"34845384","10.1038/s41596-021-00640-z","Nature protocols"
"2560","Vasiliki","","","Pantazi",7,"34605059","10.15252/embj.2021108271","The EMBO journal"
"2561","Ved","V","","Topkar",8,"34773119","10.1038/s41596-021-00626-x","Nature protocols"
"2562","Venkata","","","Satagopam",76,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2563","Vera","","","Ortseifen",71,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2564","Verena","","","Hurst",1,"34569643","10.15252/embj.2021108439","The EMBO journal"
"2565","Veronica","","","Krenn",6,"34661293","10.15252/embj.2021108714","The EMBO journal"
"2566","Veronica","","","Shamovsky",65,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2567","Véronique","","","Gouverneur",4,"34759385","10.1038/s41596-021-00625-y","Nature protocols"
"2568","Vicente","","","Valenzuela",19,"34904718","10.15252/embj.2020105531","The EMBO journal"
"2569","Victoria","","","Hall",50,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2570","Victoria","S","","Nudell",4,"34459015","10.15252/embj.2020106061","The EMBO journal"
"2571","Vidisha","","","Singh",7,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2572","Vidmante","","","Fuchs",5,"34622466","10.15252/embj.2021108605","The EMBO journal"
"2573","Vijay","K","","Kuchroo",16,"34875227","10.1016/j.cell.2021.11.018","Cell"
"2574","Viktoriya","","","Borisevich",7,"34715022","10.1016/j.cell.2021.09.035","Cell"
"2575","Vilja","","","Pietiäinen",14,"34709727","10.15252/msb.202110396","Molecular systems biology"
"2576","Vincent","","","Chan",37,"34963056","10.1016/j.cell.2021.12.004","Cell"
"2577","Vincent","","","Noël",115,"34939300","10.15252/msb.202110851","Molecular systems biology"
"2578","Virginia","","","Godfrey",14,"34942100","10.1016/j.cell.2021.11.030","Cell"
"2579","Virginie","","","Stévenin",1,"34697468","10.1038/s41596-021-00610-5","Nature protocols"
"2580","Vito","G","","D'Agostino",7,"34791698","10.15252/embj.2020105026","The EMBO journal"
"2581","Vittoria","","","Colizza",7,"34890548","10.1016/j.cell.2021.10.031","Cell"
"2582","Vojo","","","Deretic",22,"34741801","10.1016/j.cell.2021.10.017","Cell"
"2583","Walter","","","Quattrociocchi",19,"34890548","10.1016/j.cell.2021.10.031","Cell"
"2584","Wanqing","","","Shao",2,"34644528","10.1016/j.cell.2021.09.021","Cell"
"2585","Wanwisa","","","Dejnirattisai",5,"34735795","10.1016/j.cell.2021.10.011","Cell"
"2586","Wanwisa","","","Dejnirattisai",3,"34852239","10.1016/j.cell.2021.11.010","Cell"
"2587","Warren","L","","Wu",9,"34963055","10.1016/j.cell.2021.12.005","Cell"
"2588","Wassim","","","Abdul Rahman",7,"34595758","10.15252/embj.2021108008","The EMBO journal"
"2589","Weaam","I","","Mohamed",1,"34595758","10.15252/embj.2021108008","The EMBO journal"
"2590","Wei","","","Chen",20,"34913508","10.15252/embj.2021107739","The EMBO journal"
"2591","Wei","","","Hong",8,"34558085","10.15252/embj.2020107277","The EMBO journal"
"2592","Wei","","","Hu",8,"34913508","10.15252/embj.2021107739","The EMBO journal"
"2593","Wei","","","Li",33,"34965378","10.1016/j.cell.2021.12.006","Cell"
"2594","Wei","","","Shi",33,"34921774","10.1016/j.cell.2021.12.002","Cell"
"2595","Wei","","","Xu",14,"34487377","10.15252/embj.2021108065","The EMBO journal"
"2596","Wei","","","Zheng",39,"34910928","10.1016/j.cell.2021.11.031","Cell"
"2597","Wei","","","Zhou",61,"34767776","10.1016/j.cell.2021.10.023","Cell"
"2598","Wei-Feng","","","Xue",12,"34842295","10.15252/embj.2021108591","The EMBO journal"
"2599","Wei-Yu","","","Chi",2,"34838160","10.1016/j.cell.2021.11.005","Cell"
"2600","Weifei","","","Yang",4,"34965378","10.1016/j.cell.2021.12.006","Cell"
"2601","Weihao","","","Zheng",7,"34852237","10.1016/j.cell.2021.11.023","Cell"
"2602","Weiheng","","","Su",11,"34852237","10.1016/j.cell.2021.11.023","Cell"
